,0,1,2,3,4,5
0,370.5678697088944,142.01725918790032,9772.695332142734,3137.3612386250034,3.5279972304379874,4.516842899835389
1,370.5678697088944,142.01725918790032,9772.695332142734,3137.3612386250034,3.5279972304379874,4.516842899835389
2,370.5678697088944,142.01725918790032,9772.695332142734,3137.3612386250034,3.5279972304379874,4.516842899835389
3,370.5678697088944,142.01725918790032,9772.695332142734,3137.3612386250034,3.5279972304379874,4.516842899835389
4,370.5678697088944,142.01725918790032,9772.695332142734,3137.3612386250034,3.5279972304379874,4.516842899835389
5,370.5678697088944,142.01725918790032,9772.695332142734,3137.3612386250034,3.5279972304379874,4.516842899835389
6,370.5678697088944,142.01725918790032,9772.695332142734,3137.3612386250034,3.5279972304379874,4.516842899835389
7,373.15323276765326,145.49034105619884,9630.015949142113,3258.1454017793017,4.083677862996411,4.753147680110406
8,373.15323276765326,145.49034105619884,9630.015949142113,3258.1454017793017,4.083677862996411,4.753147680110406
9,371.4946521215887,145.49552628807965,9786.095436249734,3233.3828195085166,3.8682177508241256,4.952312944499977
10,371.4946521215887,145.49552628807965,9786.095436249734,3233.3828195085166,3.8682177508241256,4.952312944499977
11,371.4946521215887,145.49552628807965,9786.095436249734,3233.3828195085166,3.8682177508241256,4.952312944499977
12,374.9431788985693,149.7371910851876,9748.43009398724,3194.5661973787237,3.618762947420863,4.749376472556599
13,374.9431788985693,149.7371910851876,9748.43009398724,3194.5661973787237,3.618762947420863,4.749376472556599
14,374.9431788985693,149.7371910851876,9748.43009398724,3194.5661973787237,3.618762947420863,4.749376472556599
15,374.9431788985693,149.7371910851876,9748.43009398724,3194.5661973787237,3.618762947420863,4.749376472556599
16,374.9431788985693,149.7371910851876,9748.43009398724,3194.5661973787237,3.618762947420863,4.749376472556599
17,365.98027252113076,147.02197420094524,9678.88979144461,3330.99756508487,3.853940584643155,4.748339589629798
18,368.5363503265292,144.14465678766504,9647.211795488472,3029.5563623932603,3.5671966097181165,4.822505892362407
19,368.5363503265292,144.14465678766504,9647.211795488472,3029.5563623932603,3.5671966097181165,4.822505892362407
20,368.5363503265292,144.14465678766504,9647.211795488472,3029.5563623932603,3.5671966097181165,4.822505892362407
21,368.5363503265292,144.14465678766504,9647.211795488472,3029.5563623932603,3.5671966097181165,4.822505892362407
22,366.2570445402641,132.7982988182245,9698.588467417001,3110.163368994645,3.3815128475358702,4.552052679778148
23,366.2570445402641,132.7982988182245,9698.588467417001,3110.163368994645,3.3815128475358702,4.552052679778148
24,366.2570445402641,132.7982988182245,9698.588467417001,3110.163368994645,3.3815128475358702,4.552052679778148
25,366.2570445402641,132.7982988182245,9698.588467417001,3110.163368994645,3.3815128475358702,4.552052679778148
26,360.0443500350845,140.0832066638808,9805.581952130913,3268.8190266861516,3.8132303707449573,4.5722105717384185
27,360.0443500350845,140.0832066638808,9805.581952130913,3268.8190266861516,3.8132303707449573,4.5722105717384185
28,343.7275453714591,140.5876851515703,9773.278075168153,3412.6848363781332,3.2403629779556313,4.523914397611386
29,343.7275453714591,140.5876851515703,9773.278075168153,3412.6848363781332,3.2403629779556313,4.523914397611386
30,340.35694279833837,143.94665446794076,9684.381180256081,3285.0026289529887,2.9819555295308997,4.4596547846504855
31,332.354449343952,137.08108393983568,9485.769095498637,3418.939505323524,3.2224256215463134,4.657799980707185
32,340.9105430685003,129.3609680024757,9517.098206067165,3330.5523524837727,3.267402252601303,4.530160775845435
33,340.9105430685003,129.3609680024757,9517.098206067165,3330.5523524837727,3.267402252601303,4.530160775845435
34,340.9105430685003,129.3609680024757,9517.098206067165,3330.5523524837727,3.267402252601303,4.530160775845435
35,340.9105430685003,129.3609680024757,9517.098206067165,3330.5523524837727,3.267402252601303,4.530160775845435
36,335.2622888336373,130.13013486175942,9490.37192860636,3504.226272090026,3.0998545508869446,4.496423778450156
37,331.34740154850084,122.79489213741374,9447.738250989953,3633.190691179963,2.9920622224312794,4.912871616736594
38,331.34740154850084,122.79489213741374,9447.738250989953,3633.190691179963,2.9920622224312794,4.912871616736594
39,386.5837658059656,122.82276040504597,9576.408858751443,3106.8402829449965,2.186257802692078,4.785024446073293
40,382.0442910350551,96.65254751610188,9372.226768497296,3112.5801368197895,1.1191812961233196,3.52570062192368
41,388.5400436450677,94.83023051854421,9341.743073138741,3142.049494143767,1.01161237540688,3.3771217947636947
42,393.2165956875334,77.50772053683893,9265.795562309397,4450.848347315925,3.208365694635437,2.2002883573587786
43,392.6877052310567,70.76344221363428,9247.37637746254,4471.710300320843,3.3625719166336947,2.4711158296561977
44,392.6877052310567,70.76344221363428,9247.37637746254,4471.710300320843,3.3625719166336947,2.4711158296561977
45,392.6877052310567,70.76344221363428,9247.37637746254,4471.710300320843,3.3625719166336947,2.4711158296561977
46,400.69049409184726,100.74406841953348,9755.236947612611,4552.267769596327,3.2170099848416926,3.0071898735903635
47,331.581655353159,87.46634550461974,9642.13103875154,4592.301973893162,2.7623412688325395,2.567589440546292
48,331.581655353159,87.46634550461974,9642.13103875154,4592.301973893162,2.7623412688325395,2.567589440546292
