,0,1,2
0,19.52986375214913,6.647743911594228,1.5090667928019346
1,19.08848752257409,5.88257353853876,1.708163610261827
2,19.998528384246598,6.512407959154243,1.5691729853161018
3,20.746496339908223,6.141366011065657,1.5253228751028298
4,19.875276401190902,6.372860624775819,1.9804396744249388
5,22.37911115955371,6.749036705333775,1.4606422332391957
6,21.867287062861923,5.446793645620362,1.527610565070194
7,21.933465590565234,6.980006091630638,1.6814447042683043
8,23.748240060397585,5.667989006956878,1.4737190906168003
9,24.6090644186096,6.062657027882077,1.429189952267816
0,19.52986375214913,6.647743911594228,1.5090667928019346
1,19.22433111273733,5.840864526620946,1.668728648208586
2,19.998528384246598,6.512407959154243,1.5691729853161018
3,20.7824880550866,6.130105492090756,1.5206117357194577
4,19.875276401190902,6.372860624775819,1.9804396744249388
5,22.37911115955371,6.749036705333775,1.4606422332391957
6,21.865057296680934,5.44612077380603,1.5254609787485085
7,21.928111845845198,6.960112019792235,1.6655422068965433
8,23.883224557717675,5.63017275746198,1.4543645419268347
9,24.64275154337726,6.054980206382952,1.4267273630236945
0,19.52986375214913,6.647743911594228,1.5090667928019346
1,19.267438466071276,5.8282722755132665,1.6553392288894615
2,19.998528384246598,6.512407959154243,1.5691729853161018
3,20.917032820881122,6.093499923392915,1.5060751146421576
4,19.875276401190902,6.372860624775819,1.9804396744249388
5,22.37911115955371,6.749036705333775,1.4606422332391957
6,21.847542706778196,5.453621585487929,1.5291401665621402
7,21.80656136209632,7.007758217260289,1.6824385665729982
8,23.883224557717675,5.63017275746198,1.4543645419268347
9,24.54705879254788,6.082504879399689,1.4383538041810309
0,19.51200197750283,6.654945631997247,1.513305826438891
1,19.388922354839984,5.797890892738851,1.6489512239190405
2,20.079419043700398,6.488730220442987,1.5603288548338952
3,20.958475490676573,6.084990778747251,1.5015311164948846
4,19.883969251447112,6.3668241079587435,1.9625846373396765
5,22.442133545122402,6.723619909673724,1.4506463526351816
6,21.87755969137695,5.448912557189958,1.5314368705810477
7,21.80656136209632,7.007758217260289,1.6824385665729982
8,23.883224557717675,5.63017275746198,1.4543645419268347
9,24.54705879254788,6.082504879399689,1.4383538041810309
0,19.539480010988527,6.646202103233285,1.5087298091186712
1,19.338162180217676,5.811913049967843,1.6492878525448607
2,20.079419043700398,6.488730220442987,1.5603288548338952
3,21.08980806754358,6.051055924995255,1.4888173282171582
4,19.93598130645581,6.3429312219450935,1.9047069521807078
5,22.45859956136707,6.714236235089647,1.4463837420969634
6,21.837248103527564,5.457117436309973,1.5328233095247203
7,21.80656136209632,7.007758217260289,1.6824385665729982
8,23.883224557717675,5.63017275746198,1.4543645419268347
9,24.531773072787374,6.089099840334712,1.4416138922600643
0,19.531413784409448,6.64674919381545,1.5089159666492855
1,19.338162180217676,5.811913049967843,1.6492878525448607
2,20.171505548240397,6.4564105463877635,1.547092075343104
3,21.053621734924036,6.059080098883683,1.49242738366686
4,19.93598130645581,6.3429312219450935,1.9047069521807078
5,22.357675406137393,6.752840719874982,1.460854516686435
6,22.086730796010205,5.390948535177905,1.4995953541495066
7,21.85878026151008,6.979362274738917,1.670617018714896
8,23.883224557717675,5.63017275746198,1.4543645419268347
9,24.510430720306445,6.100047722366462,1.4481746803414444
0,19.531413784409448,6.64674919381545,1.5089159666492855
1,19.338162180217676,5.811913049967843,1.6492878525448607
2,20.171505548240397,6.4564105463877635,1.547092075343104
3,21.07302662866422,6.056376735909228,1.4904339192002434
4,19.88983172523836,6.36270601075984,1.9160728130467257
5,22.357675406137393,6.752840719874982,1.460854516686435
6,22.15919387553784,5.3758280914444905,1.492835294399671
7,21.85878026151008,6.979362274738917,1.670617018714896
8,23.883224557717675,5.63017275746198,1.4543645419268347
9,24.510430720306445,6.100047722366462,1.4481746803414444
0,19.66015145489507,6.5992308730313205,1.48860565709958
1,19.338162180217676,5.811913049967843,1.6492878525448607
2,20.171505548240397,6.4564105463877635,1.547092075343104
3,21.14714023735393,6.036683591049173,1.48270063288806
4,19.88983172523836,6.36270601075984,1.9160728130467257
5,22.357675406137393,6.752840719874982,1.460854516686435
6,22.27645434863432,5.344827114967426,1.4768355951767664
7,21.784253662879042,7.011408026641405,1.683832273375079
8,23.883224557717675,5.63017275746198,1.4543645419268347
9,24.510430720306445,6.100047722366462,1.4481746803414444
0,19.49158364171557,6.67168677141378,1.5193647806329111
1,19.31819060747557,5.822026907006551,1.667377057515231
2,20.171505548240397,6.4564105463877635,1.547092075343104
3,21.14714023735393,6.036683591049173,1.48270063288806
4,19.902867833418135,6.356664586138878,1.899528010335231
5,22.37877694429654,6.745255961103431,1.4582637415010409
6,22.14882660665284,5.3584731501416325,1.4713131765265806
7,21.784253662879042,7.011408026641405,1.683832273375079
8,23.883224557717675,5.63017275746198,1.4543645419268347
9,24.559495416956814,6.082487502922826,1.4388781213284603
0,19.503343741160275,6.664540740680191,1.512283710345696
1,19.245169221370638,5.842691484416992,1.7945525356482888
2,20.029601878713834,6.498806341832811,1.5628792188116407
3,21.14714023735393,6.036683591049173,1.48270063288806
4,19.902867833418135,6.356664586138878,1.899528010335231
5,22.349655222708005,6.757430964176131,1.4644655759275866
