,0,1,2
0,19.408734084275554,6.6919150122431095,1.5740357103243938
1,19.04622456263812,5.867259655401344,1.7043029037856068
2,19.830954423672935,6.62514916517591,1.8015618685569985
3,21.07092721803554,6.079280921197923,1.500468336532218
4,20.615796190303275,6.125825749848004,1.682270909883266
5,21.464047894669186,7.058565414116781,1.6165128698819935
6,21.849409918263923,5.485487948058251,1.5626922687592473
7,21.84432997633526,7.054495781917593,1.9560909389138696
8,23.46067604403769,5.741351372704585,1.508656379635123
9,23.606863224372024,6.423181692048441,1.6191116955620557
0,0.3295529024162062,0.13814822179947125,0.1386580436712831
1,0.37703847553302666,0.129644936643413,0.1566074138026781
2,0.3785247523536569,0.15571586605520496,0.2955952298742976
3,0.4283411496248621,0.13878127640200805,0.06738145056465067
4,0.4137133413228272,0.13907882155159762,0.11474321708556072
5,0.41935937624888336,0.16001237840175084,0.13199231653440355
6,0.33396955956486774,0.09255482733481837,0.05349057892489482
7,0.31241787717385777,0.1383276196729961,0.3248550854568875
8,0.3747250210580109,0.11866634551433851,0.06299985932270898
9,0.34629120328065843,0.13563158630786515,0.07021078352707615
