,X1,X2,X3,Y1,Y2,Y3
0,28.460787871132844,3.096885142613127,222.59131156727827,18.40757287113284,6.1813134,1.649944
1,29.36607911180517,3.4750685074876544,214.16791768035213,19.48996401180517,6.7652502,1.563483
2,29.91995860990255,2.8236357140970023,218.10965952167695,19.572932609902555,5.5329937,1.607949
3,30.846178378866053,3.306824076516743,228.8116617008306,19.657032378866056,6.723336,1.705667
4,31.625454410969358,3.17355560202071,210.43958774878536,21.21378941096935,6.078643100000001,1.53734
5,32.575354686472394,3.363306438992699,217.1391070771564,21.453043686472395,6.5843401,1.599745
6,32.992906137785994,2.8956234877412825,227.4386139814244,21.019841137785995,5.8124175000000005,1.687191
7,34.1953023878519,3.544612479706734,224.6309240033399,22.003962387851907,7.1125829,1.670703
8,34.71322316604266,2.9789555016063893,213.66858833381983,22.93565316604266,5.7290934,1.556531
9,35.389436588794965,3.2397505570671226,220.15018640657345,22.96152458879497,6.380714800000001,1.623548
0,28.460787871132844,3.096885142613127,222.59131156727827,20.293301757111223,6.351924343378746,1.5098401124573848
1,29.36607911180517,3.4750685074876544,214.16791768035213,19.898919224779334,7.142256207070857,1.8486658272205978
2,29.91995860990255,2.8236357140970023,218.10965952167695,18.969117424868337,6.107051441275727,1.7982397784698108
3,30.846178378866053,3.306824076516743,228.8116617008306,18.54410194717142,7.67861316086297,1.7071948659015246
4,31.625454410969358,3.17355560202071,210.43958774878536,21.12665234143465,4.829779012330557,1.845418135507242
5,32.575354686472394,3.363306438992699,217.1391070771564,22.25758792454468,5.402153817464614,1.6192850203155746
6,32.992906137785994,2.8956234877412825,227.4386139814244,20.987044129015878,6.201338812827603,1.5584978254387425
7,34.1953023878519,3.544612479706734,224.6309240033399,20.578427432419097,6.2866000935204225,1.6695268436003878
8,34.71322316604266,2.9789555016063893,213.66858833381983,23.86796161902114,7.232169924453404,1.707085747590142
9,35.389436588794965,3.2397505570671226,220.15018640657345,21.34282955547405,7.679028627812771,1.645955045053522
