,0,1,2,3,4,5,6,7,8,9,10,11
0,0.07816403810995308,0.2253882264989519,0.9333675048707402,0.7544492087333209,0.5064486157243261,0.27092901637328165,0.024460768961473995,0.19505492755929682,0.010687048985884934,0.06860607764023029,0.317693990046095,0.12814498645286904
1,0.07816403810995308,0.2253882264989519,0.9333675048707402,0.7544492087333209,0.5064486157243261,0.27092901637328165,0.024460768961473995,0.19505492755929682,0.010687048985884934,0.06860607764023029,0.317693990046095,0.12814498645286904
2,0.07586816606835994,0.19118074132634927,0.9171040822181598,0.7656031370121261,0.49224626645982106,0.30293898709748956,0.01955706414894231,0.17929760527860272,0.013689531861868066,0.08797953527143017,0.3202622925918327,0.14226483747789975
3,0.09717018603763786,0.1776859530802464,0.899836299714712,0.718867856803281,0.4803361225700189,0.2764550679716613,0.06357250472376322,0.13906863473571554,0.01251115003406461,0.051575640638848334,0.3154527226846762,0.12505936709630505
4,0.09717018603763786,0.1776859530802464,0.899836299714712,0.718867856803281,0.4803361225700189,0.2764550679716613,0.06357250472376322,0.13906863473571554,0.01251115003406461,0.051575640638848334,0.3154527226846762,0.12505936709630505
5,0.11473448680170746,0.1890958889817787,0.8934238753812082,0.7043413947985333,0.47022225709287296,0.24652861220286873,0.07651914889746163,0.15259763694722306,0.02067159889091092,0.05719485327632594,0.3005602133059756,0.12809229482754333
6,0.11473448680170746,0.1890958889817787,0.8934238753812082,0.7043413947985333,0.47022225709287296,0.24652861220286873,0.07651914889746163,0.15259763694722306,0.02067159889091092,0.05719485327632594,0.3005602133059756,0.12809229482754333
7,0.1129169031141512,0.21857383503519476,0.888568035908631,0.7054936320334874,0.46761226436879844,0.2540017569538099,0.07501750966814517,0.16419004056541503,0.016139638687258928,0.05505035979446587,0.2986807730879399,0.12834031861645875
8,0.10165625477950042,0.21780108442043258,0.8789615842583042,0.6777890688681392,0.47651439163761755,0.2628787972603095,0.06579446297421981,0.16457168375984074,0.015645676459035793,0.061395105726632385,0.29775476810079143,0.13590964844754294
9,0.10165625477950042,0.21780108442043258,0.8789615842583042,0.6777890688681392,0.47651439163761755,0.2628787972603095,0.06579446297421981,0.16457168375984074,0.015645676459035793,0.061395105726632385,0.29775476810079143,0.13590964844754294
10,0.10165625477950042,0.21780108442043258,0.8789615842583042,0.6777890688681392,0.47651439163761755,0.2628787972603095,0.06579446297421981,0.16457168375984074,0.015645676459035793,0.061395105726632385,0.29775476810079143,0.13590964844754294
11,0.10165625477950042,0.21780108442043258,0.8789615842583042,0.6777890688681392,0.47651439163761755,0.2628787972603095,0.06579446297421981,0.16457168375984074,0.015645676459035793,0.061395105726632385,0.29775476810079143,0.13590964844754294
12,0.10524508943529627,0.24418817498400275,0.894650874224624,0.7014789691915043,0.4854257771506292,0.265276438845737,0.06852689419314764,0.20566474840991983,0.007698516883349538,0.0626366787871532,0.2941338992384731,0.12871727142397024
13,0.09798426623011988,0.23116760741460946,0.8829427225577137,0.6719533785983658,0.48692051839554135,0.276786605933179,0.05790997855787807,0.19208828808393472,0.014968726741968481,0.06853112331862236,0.2937812567869226,0.14452846425638838
14,0.09144534538472877,0.2298567428095315,0.8822983623861411,0.6454128678744468,0.4935984393466436,0.27580398732436257,0.05101392643856386,0.1910044041236229,0.020518807593722876,0.06262572354197486,0.29617840434610154,0.15030612048809652
15,0.09626578622982626,0.2204647234000683,0.8803313736384376,0.6508398438345109,0.5079234512698153,0.25228975886804467,0.06120121326408565,0.16136432070807696,0.012800885413496065,0.031476928825457585,0.2862482647300477,0.16071911126087124
