,0,1,2,3,4,5
0,400.0,110.0,9907.518800769885,4239.775085335104,2.6438625449862068,0.1512432874579713
1,400.0,110.0,9949.883812762284,4064.0168964114205,2.415115994750479,0.11108924879648242
2,400.0,110.0,9991.47547302965,4114.360678489885,2.318832362548505,0.14470234804566906
3,400.0,110.0,9991.47547302965,4114.360678489885,2.318832362548505,0.14470234804566906
4,400.0,110.0,9991.47547302965,4114.360678489885,2.318832362548505,0.14470234804566906
5,400.0,110.0,9984.879946140405,4208.911637831331,2.9377260563683594,0.3029933225210897
6,400.0,110.0,9984.879946140405,4208.911637831331,2.9377260563683594,0.3029933225210897
7,400.0,110.0,9984.879946140405,4208.911637831331,2.9377260563683594,0.3029933225210897
8,400.0,110.0,9956.35889915299,3638.3571016029914,2.0659938627497394,0.7186221081831534
9,400.0,110.0,9956.35889915299,3638.3571016029914,2.0659938627497394,0.7186221081831534
10,400.0,110.0,9874.238695786767,3225.229230327672,2.1383750770304566,0.553450736636084
11,400.0,110.0,9775.361727327205,3164.794509205752,1.7073611591565263,2.257968668882081
12,400.0,110.0,9808.075030077596,3061.273996483791,1.6636442225167518,1.9678414384113108
13,400.0,110.0,9808.075030077596,3061.273996483791,1.6636442225167518,1.9678414384113108
14,400.0,110.0,9808.075030077596,3061.273996483791,1.6636442225167518,1.9678414384113108
15,400.0,110.0,9808.075030077596,3061.273996483791,1.6636442225167518,1.9678414384113108
16,400.0,110.0,9811.489273592942,3284.876402653027,1.8888167563483909,1.743522026726524
17,400.0,110.0,9814.706112686465,3406.477906395808,1.8472842349160186,1.4950501462451926
18,400.0,110.0,9814.706112686465,3406.477906395808,1.8472842349160186,1.4950501462451926
19,400.0,110.0,9832.825992562259,4121.678896348699,2.240262635328917,2.311417865968432
20,400.0,110.0,9820.516682212477,3726.248545928929,2.1346147312320958,2.201664634410846
21,400.0,110.0,9904.55681795152,3642.4026480723005,2.631985995182539,4.3565292493154795
22,400.0,110.0,9919.254584508895,3553.4780392606435,2.3795523145860207,4.309392094468724
23,400.0,110.0,9919.254584508895,3553.4780392606435,2.3795523145860207,4.309392094468724
24,400.0,110.0,9988.07408646137,3095.909517011959,4.362361766227765,2.920074702309152
25,400.0,110.0,9968.247268683343,3930.4514854296513,1.6160579638000543,4.037931545916895
26,400.0,110.0,9968.247268683343,3930.4514854296513,1.6160579638000543,4.037931545916895
27,400.0,110.0,9991.710982111726,3827.324699812353,1.2901361560932767,3.574982728221507
28,400.0,110.0,9956.966176114423,3894.7227445507497,1.582591899707941,3.7545999807679618
29,400.0,110.0,9887.144462921127,3616.514984085669,2.194906805233586,3.042327291814959
30,400.0,110.0,9941.574387482004,3666.4143100843016,2.5508352091987976,2.815325600945017
31,400.0,110.0,9945.68146555119,3685.7335252342264,2.6481167861479222,3.02925182130385
32,400.0,110.0,9945.309234455157,3468.034113058339,2.444992141912695,3.3212251704421827
33,400.0,110.0,9820.85135100632,3046.4695489250366,1.798735225639537,1.9685210754702456
34,400.0,110.0,9820.85135100632,3046.4695489250366,1.798735225639537,1.9685210754702456
35,400.0,110.0,9818.062001508893,3135.2196384573185,1.3890724634762712,1.8079518757553557
36,400.0,110.0,9848.42374269685,3055.739998201373,1.7105342053604624,1.8463936033620472
37,400.0,110.0,9848.42374269685,3055.739998201373,1.7105342053604624,1.8463936033620472
38,400.0,110.0,9866.41744811384,3051.3266791415563,1.4269593922075803,2.2596596197568877
39,400.0,110.0,9798.846888289492,3029.3071690769857,1.4086122793428213,1.9090135507365988
