,0,1
0,-1.373752792750724,-6.298066601800295
1,-4.442934310055858,-9.539906381827677
2,-4.343118894143447,-9.910804661745853
3,-4.782470204255297,-9.955856672436774
4,-4.782470204255297,-9.955856672436774
5,-3.883053926470502,-9.560430835130017
6,-2.5091767846409887,-7.633677272177665
7,-1.209422068674337,-6.286615175226306
8,-2.0161288310751218,-6.001929802974254
9,-2.0161288310751218,-6.001929802974254
10,-2.6453098688468617,-6.075855225436655
11,-1.793492674766584,-7.616589916535311
12,-4.515823244898483,-7.697626023982149
13,-6.602733140989525,-8.055338478386227
14,-7.129834410666298,-8.94914400670087
15,-7.556009494798039,-9.459515538639044
16,-3.2500204255937177,-9.61074850991691
17,-8.196102942702531,-8.744199085399057
18,-8.208287824482795,-8.767397662354066
19,-8.00532250229251,-8.743431957114764
20,-3.5101148622658327,-8.831802799906216
21,-3.366970836766238,-8.084971507453043
22,-1.386316145794832,-6.227864721141961
23,-1.386316145794832,-6.227864721141961
24,-0.8385187916051177,-6.4097515295780125
25,-0.8385187916051177,-6.4097515295780125
26,-0.6549997348013976,-6.409022907822974
27,-0.6549997348013976,-6.409022907822974
28,-0.6549997348013976,-6.409022907822974
29,-0.7287241995951692,-6.798608829847748
30,-2.033428972181225,-6.32020925371892
31,-1.6626406945686953,-6.24271696865944
32,-1.405099880264177,-6.1484103910969115
33,-1.405099880264177,-6.1484103910969115
34,-0.961066954875974,-7.259535056190108
35,-1.4169769350768138,-7.856209719128465
36,-1.4169769350768138,-7.856209719128465
37,-1.4169769350768138,-7.856209719128465
38,-1.4169769350768138,-7.856209719128465
39,-1.7156134239317944,-7.079547355360496
40,-2.932548578070844,-8.19934478797949
41,-3.3144436506794515,-7.567141850153758
42,-3.532885397983855,-9.21870990390881
43,-7.290964835854151,-8.982284898547332
44,-8.484398518244962,-8.581067482844466
45,-7.86476211323155,-8.877889479460437
46,-6.838771499701586,-9.312584658462306
47,-6.838771499701586,-9.312584658462306
48,-5.362316786576676,-9.682252630584289
49,-0.6806816457168559,-7.320074561459155
50,-4.14484211399862,-8.602967950247097
51,-2.99065675046133,-8.39433547701864
52,-3.4394553987421075,-8.499255761611353
53,-3.70365869691293,-7.455302357562546
54,-4.301410943346783,-7.066812047690398
55,-4.301410943346783,-7.066812047690398
56,-4.3430712526872135,-6.859769091329553
57,-4.394328244122234,-7.275252220929321
58,-1.0182779505905488,-8.862068593621537
59,-1.1605759225481376,-8.788607551602716
60,-1.1605759225481376,-8.788607551602716
61,-2.2106984803136207,-8.74131909900744
62,-1.6972300387577346,-9.411168257708168
63,-1.5956745900221267,-9.487664886068536
64,-3.12403119009673,-9.200117081629351
65,-3.1425650495817568,-6.2593159881042
66,-8.004288264650082,-7.48640740482694
67,-7.272922769312348,-6.955676200440982
68,-6.961309663349004,-9.686519070433585
69,-5.127584758367817,-9.91334014632176
70,-5.127584758367817,-9.91334014632176
71,-5.127584758367817,-9.91334014632176
72,-5.127584758367817,-9.91334014632176
73,-4.045351357896613,-9.45535528212244
74,-3.8850847598184632,-9.932534060384327
75,-3.8850847598184632,-9.932534060384327
76,-3.43178128566433,-9.979571400734445
77,-5.769036612445958,-9.508715990977194
78,-4.95863517670136,-8.83679932506818
79,-4.74156906738104,-9.335272601188061
80,-4.74156906738104,-9.335272601188061
81,-3.8257797408517327,-8.652529634640652
82,-5.245214802045027,-7.686329828407185
83,-6.437388382324974,-8.679090498812972
84,-6.437388382324974,-8.679090498812972
85,-6.524640469446992,-9.294836190351642
86,-5.817695066312047,-9.497216686762261
87,-4.101859278649756,-7.593980373477329
88,-5.098182816339783,-6.601156140774066
89,-4.005878334951728,-6.332052696319069
90,-5.420967707754125,-6.46842255620503
91,-4.687910240925027,-6.0047893076769885
92,-4.687910240925027,-6.0047893076769885
93,-4.687910240925027,-6.0047893076769885
94,-5.857285445613206,-9.265640976040237
95,-6.477440762503563,-9.2537103699516
96,-3.9029145624505,-7.918421109932835
97,-4.506903268371483,-7.632733413135261
98,-4.997195249728664,-7.68037829108859
99,-3.1587536870353574,-6.416448737676192
100,-4.786798618523118,-6.769160939801225
101,-6.059662304740131,-6.23465949530307
102,-4.629600329860472,-7.402911285490838
103,-7.556868536769285,-6.149234684744353
104,-5.090088452837165,-8.033381845947133
105,-5.090088452837165,-8.033381845947133
106,-5.090088452837165,-8.033381845947133
107,-5.090088452837165,-8.033381845947133
108,-0.6811824097742774,-8.932932032337606
109,-0.6811824097742774,-8.932932032337606
110,-0.6811824097742774,-8.932932032337606
111,-0.6811824097742774,-8.932932032337606
112,-0.6811824097742774,-8.932932032337606
113,-0.6811824097742774,-8.932932032337606
114,-1.2654866511184162,-8.797882513394608
115,-1.986931824995414,-9.1054387273107
116,-2.1896874113920632,-8.955870075132388
117,-2.1896874113920632,-8.955870075132388
118,-3.032712595730277,-6.555310827065185
119,-2.483249242897644,-7.156142871226148
120,-3.066221042974362,-7.436067023720331
121,-2.9090877086007874,-6.906470964688143
122,-3.597502133237019,-7.212698062348667
123,-5.03858091707577,-9.88606895437923
124,-6.612891086992816,-9.787373394265957
125,-6.612891086992816,-9.787373394265957
126,-1.338479160279899,-6.834212287141652
127,-1.338479160279899,-6.834212287141652
128,-0.8536431486683438,-6.349695367459365
129,-1.073023788299551,-6.610252901227223
130,-1.073023788299551,-6.610252901227223
131,-2.0788303506010677,-6.899164977779046
132,-0.8819313437066962,-7.077252697971579
133,-0.8819313437066962,-7.077252697971579
134,-0.6631090974071656,-7.280128498986895
135,-6.36683696410101,-7.861972594713425
136,-7.604441738935241,-7.722709206359142
137,-1.5937754772845798,-7.378765326923148
138,-4.320158427379843,-7.117211165461647
139,-7.096301393524824,-8.105475623150213
140,-7.096301393524824,-8.105475623150213
141,-8.09758894561693,-6.793650059200002
142,-1.591456494377887,-7.5040254269422695
143,-0.9407764158171269,-7.365182838838994
144,-1.2916836729304613,-7.962882808533491
145,-1.3384667864249493,-6.693844480462707
146,-2.2959718295590337,-7.127160834991699
147,-7.877132772785582,-8.178686899464768
148,-7.877132772785582,-8.178686899464768
149,-7.6503453145598135,-9.522893974197684
150,-5.743552512048524,-9.63014105788018
151,-5.743552512048524,-9.63014105788018
152,-5.743552512048524,-9.63014105788018
153,-1.2242600533698207,-7.233486646214786
154,-5.513144908762379,-7.831722005855544
155,-6.616326595174066,-8.250300377257098
156,-7.042559655890119,-8.317572825781339
157,-6.73412812955189,-8.26864362475455
158,-8.251052612711085,-6.71852760500449
159,-8.315493439842333,-7.297918710895897
160,-6.168369226148078,-7.233684266945601
161,-4.633443323419919,-7.526160699575305
162,-3.929238396714229,-7.240051396605295
163,-4.058566928353379,-6.839554291961598
164,-2.9484365277819067,-6.89812368331675
165,-2.406478090348647,-7.533891465707327
166,-2.3722305356651368,-7.381094020950651
167,-5.196932500134171,-6.6938463558900985
168,-4.845150743609009,-6.456398243764414
169,-3.9306145268270014,-6.227894591033962
170,-3.8895213685383436,-6.318881382437909
171,-3.2016351290714034,-6.791406396896656
172,-3.9749322918755787,-6.525527388516959
173,-5.931546507590475,-6.614196758398112
174,-5.931546507590475,-6.614196758398112
175,-5.931546507590475,-6.614196758398112
176,-5.055154603100043,-6.742401695746136
177,-6.024065215324756,-7.133339686920666
178,-6.024065215324756,-7.133339686920666
179,-5.80505774242379,-7.116692693374023
180,-4.873927280059791,-9.432161369209293
181,-5.247076832136884,-9.456595891394272
182,-3.900187621609846,-9.864209987103722
183,-2.4378691500550556,-7.329358232815796
184,-1.263357759622775,-8.389041027203382
185,-3.5704082814139553,-7.200891411618864
186,-2.6094591337066753,-7.383393746559045
187,-2.6094591337066753,-7.383393746559045
188,-2.165693235455675,-6.823399970793564
189,-2.165693235455675,-6.823399970793564
190,-2.094120972670199,-7.5281188546730755
191,-1.5747447718292424,-7.353135268831714
192,-2.527512681619638,-7.150747275119724
193,-4.809863388001178,-8.145243332327937
194,-3.9605494321996435,-8.937277285478915
