,0,1
0,0.8634883022536727,1.2355732059356805
1,0.9989521374585162,1.2733828536816199
2,1.1184397082722755,1.3057226654236889
3,1.2253249825860253,1.3336066173852263
4,1.3220144743721387,1.3578447101191524
0,0.8562780813095294,1.2293694143996667
1,0.9854961390394967,1.2664774551584976
2,1.099474543682169,1.2982171598053496
3,1.2014317009254452,1.3255836889213777
4,1.293663168553733,1.349372012450085
0,0.8424890715790678,1.217008314602846
1,0.9597625457737243,1.252718398332424
2,1.06320508105423,1.2832623852234974
3,1.1557375819986158,1.309597945553201
4,1.2394434109582537,1.3324901006663554
0,0.8400261889917061,1.2147332677587657
1,0.955166217248079,1.2501860590321836
2,1.056726919844293,1.2805099753833045
3,1.1475760640905448,1.306655787039975
4,1.229759111687808,1.3293830033403153
0,0.8338898246833396,1.2089782037213654
1,0.9437142923942399,1.2437801360617493
2,1.0405863383011493,1.2735473517658185
3,1.1272413362191576,1.2992131663766449
4,1.205630316957743,1.321523145804492
0,0.8337826260481866,1.2088765760569693
1,0.9435142340775373,1.2436670149938418
2,1.0403043719404428,1.2734244000190236
3,1.126886100616368,1.299081738446376
4,1.2052088012632751,1.3213843499616202
0,0.8197819821399283,1.1952885112264708
1,0.9173856807704699,1.2285422316628885
2,1.0034782443994723,1.2569852117684792
3,1.08049066683965,1.2815092472586285
4,1.1501568770333992,1.3028267365169754
0,0.8193000885246485,1.194809861045425
1,0.9164863519183345,1.2280094493741704
2,1.0022107115735712,1.2564061285413586
3,1.0788937643356198,1.2808902425516768
4,1.1482620234131604,1.3021730301102235
0,0.8727807623700051,1.2432984388142096
1,1.0162940926638888,1.281981758303171
2,1.1428818213390601,1.3150688496782998
3,1.2561184032868968,1.343597119224499
4,1.3585533516970398,1.3683952842677118
0,0.8727958949498401,1.243310767653529
1,1.016322333680622,1.2819954814510774
2,1.1429216248165772,1.3150837654233314
3,1.2561685497380317,1.3436130632476546
4,1.358612854505906,1.3684121221204277
0,0.8687149185844755,1.239956149337582
1,1.0087062547912495,1.2782614784256525
2,1.1321873645134524,1.3110252624140726
3,1.2426449811118816,1.339274770670265
4,1.3425660495787808,1.3638306227871346
0,0.8489980731188465,1.2229235183916014
1,0.971909900911267,1.2593025717801802
2,1.0803258165317509,1.290418750006614
3,1.1773071577888565,1.3172476637248667
4,1.2650374523414984,1.340568665695839
0,0.8547996817470629,1.2280750920886592
1,0.9827370915249558,1.26503675372245
2,1.0955858846175817,1.2966512555803584
3,1.1965325698965155,1.3239098326594299
4,1.2878499544453175,1.3476043190058689
0,0.8550350349503444,1.2282816449303833
1,0.9831763169461739,1.2652666662976726
2,1.096204938079552,1.2969011484894037
3,1.197312485022458,1.3241769529621572
4,1.2887753866468084,1.3478864142004696
0,0.8390859893526135,1.213859489818537
1,0.9534115796363886,1.2492134626992855
2,1.054253897028337,1.2794528564905279
3,1.1444604238115512,1.305525791316062
4,1.2260621532027949,1.3281896595159006
0,0.8428834991507679,1.2173707923166255
1,0.9604986420490436,1.253121869831243
2,1.064242550484656,1.2837009200294303
3,1.1570446389027431,1.3100667125564938
4,1.2409943393965235,1.3329851469719574
0,0.8486418669873065,1.2226034926828548
1,0.971245134993554,1.2589463533218859
2,1.0793888815938353,1.2900315747217794
3,1.1761267593661118,1.3168337969221282
4,1.2636368144071113,1.3401315973222812
