,0,1
0,0.9520886820872547,1.2423102341126746
1,1.0489418904094858,1.275466574391436
2,1.1343724746716433,1.3038262621059635
3,1.210792736389719,1.3282784814380693
4,1.2799232720516556,1.349533544584764
0,0.9522545339831725,1.2391350438885478
1,1.0448954844305247,1.2717399840880121
2,1.1266105939288877,1.2996280415223833
3,1.1997072502156256,1.323673612968584
4,1.2658312190504954,1.3445751979145482
0,1.0264969278415486,1.254542724228107
1,1.1082979282959933,1.2856917168385171
2,1.1804515242698315,1.3123344553200984
3,1.2449951152547698,1.335306290959383
4,1.303381895383767,1.3552745323070052
0,1.0328321742911888,1.2530219560955547
1,1.1105264887168638,1.2836058326161344
2,1.17905773089472,1.3097652090711682
3,1.2403610159925427,1.3323202815073834
4,1.2958165828981254,1.351926251926623
0,1.0061708316968874,1.229162530399005
1,1.0665379093197127,1.2572840102461964
2,1.1197854454711116,1.2813372193709558
3,1.1674169896502506,1.302076317455535
4,1.2105049625187108,1.3201037542867777
0,0.9600173820949511,1.2199683767271698
1,1.0265617520839203,1.2489818420512235
2,1.085258046259339,1.2737979951365355
3,1.1377636705800385,1.295194916863227
4,1.1852607852581447,1.313794166128449
0,0.9720036189122055,1.2228659465862861
1,1.037421932922305,1.2517179552136806
2,1.0951249753319516,1.2763960091765265
3,1.1467421056718616,1.2976738594216806
4,1.1934354797785083,1.3161696059403964
0,0.976267226712748,1.2231683853197242
1,1.0404893684378447,1.2518483220201326
2,1.097137312116575,1.2763791973114869
3,1.1478106244801543,1.2975301475289482
4,1.1936502113737737,1.3159155863465393
0,0.9780965525623393,1.2306329327009307
1,1.0500682105144172,1.260417290885984
2,1.1135517119458391,1.2858928135101386
3,1.170339639080713,1.3078582551989322
4,1.2217105678593603,1.3269516897783995
0,1.0149578763174536,1.2320108330526662
1,1.075429872547873,1.2601475898399612
2,1.128769953469879,1.2842138658245408
3,1.1764842817672763,1.3049642303844606
4,1.2196471419798889,1.3230014605862581
0,0.8627365019048253,1.2287741852385357
1,0.9867060773361709,1.2652769390523355
2,1.0960549924964806,1.2964989222439713
3,1.193870930281658,1.3234190628558904
4,1.2823562092291454,1.3468193636978252
0,0.8627365019048253,1.2287741852385357
1,0.9867060773361709,1.2652769390523355
2,1.0960549924964806,1.2964989222439713
3,1.193870930281658,1.3234190628558904
4,1.2823562092291454,1.3468193636978252
0,0.9612667278708329,1.2524936746252853
1,1.0677085480569728,1.2868742270392948
2,1.1615968873897877,1.316281022895435
3,1.2455828688279067,1.3416360772023428
4,1.3215574304740012,1.36367592859831
0,0.9612667278708329,1.2524936746252853
1,1.0677085480569728,1.2868742270392948
2,1.1615968873897877,1.316281022895435
3,1.2455828688279067,1.3416360772023428
4,1.3215574304740012,1.36367592859831
0,0.8843514478320321,1.2367963715620922
1,1.008226138772372,1.273288052268641
2,1.117491359880162,1.3045005642743426
3,1.2152324307841975,1.3314125386639066
4,1.3036499843996814,1.35480574102658
0,0.8918568726942584,1.237648494275191
1,1.0126225928002255,1.2737748152868429
2,1.119145507283016,1.3046748233562344
3,1.214433501319983,1.3313173513798964
4,1.300631976983785,1.3544763378031446
0,0.8918568726942584,1.237648494275191
1,1.0126225928002255,1.2737748152868429
2,1.119145507283016,1.3046748233562344
3,1.214433501319983,1.3313173513798964
4,1.300631976983785,1.3544763378031446
0,0.8647581620197389,1.230737575269655
1,0.9907576994291614,1.2674761214555286
2,1.1018971679518346,1.2988997854714426
3,1.2013148102993043,1.325993818821532
4,1.2912490072676688,1.3495452757233877
0,0.9871481790251084,1.2466939554581766
1,1.0747169623309278,1.2786241790045265
2,1.151958103337356,1.3059351295140307
3,1.2210526584325239,1.3294831092643364
4,1.2835562863666108,1.3499521632087634
0,1.009842485563425,1.2478939750115225
1,1.0900234753729692,1.2788209122013718
2,1.1607481206873276,1.3052737195165613
3,1.2240134717500788,1.3280817931784443
4,1.281243943217752,1.3479076846181335
0,1.0073543060564316,1.2386964860097245
1,1.0778358358077633,1.2682703977291934
2,1.1400049510147068,1.2935659187007398
3,1.195617119606656,1.3153761598127844
4,1.2459244454081069,1.3343346864718542
0,1.0073543060564316,1.2386964860097245
1,1.0778358358077633,1.2682703977291934
2,1.1400049510147068,1.2935659187007398
3,1.195617119606656,1.3153761598127844
4,1.2459244454081069,1.3343346864718542
0,1.0273694793846433,1.2442613712227533
1,1.0970399206517278,1.2737203478891366
2,1.1584936051125156,1.298917561201106
3,1.2134657990942646,1.3206430397276734
4,1.2631941974408942,1.3395278866081382
0,1.0416680690123132,1.2475326175171915
