,0,1
0,0.5482381224246254,0.6645773066591396
1,0.6653059109504684,0.5509326485504472
2,0.7007666050139331,0.4980423609207958
3,0.5334907438370864,0.45561490562467705
4,0.19831215830550952,0.7901366459946306
5,0.19831215830550952,0.7901366459946306
6,0.26032892510871447,0.7500662330779682
7,0.2698681096041256,0.7818611899107211
8,0.2580332638397275,0.7976147527635483
9,0.2580332638397275,0.7976147527635483
10,0.5138138822670173,0.7264184371265406
11,0.375926403642474,0.7097977191509265
12,0.42508434375639526,0.623530917211136
13,0.4607315449185425,0.6412993915495983
14,0.451212590323748,0.6501656352915777
15,0.5128820454859639,0.6408851862515289
16,0.42136951074794526,0.7212676107208691
17,0.9266734547292487,0.39920947957191716
18,0.9509290696090603,0.34457050596275784
19,0.8114458961401068,0.50746186185708
20,0.7384866102954507,0.3468810272170161
21,0.7331427817248108,0.4164710492335866
22,0.7331427817248108,0.4164710492335866
23,0.6094392292350073,0.48708882382737156
24,0.5942522013821584,0.7077197072013868
25,0.504092159197549,0.764731327321614
26,0.5217987533129601,0.7753312875384184
27,0.5503093460511804,0.7837438454947288
28,0.16437530859794802,0.8420260231939054
29,0.5794992715564418,0.6521232208485642
30,0.5794992715564418,0.6521232208485642
31,0.5472266861157422,0.8292426839637878
32,0.565907209332301,0.7087629998712237
33,0.6090791038262812,0.6715588269784316
34,0.6143931897586936,0.6634805241245625
35,0.3453670425922034,0.7583021721987815
36,0.3453670425922034,0.7583021721987815
37,0.3453670425922034,0.7583021721987815
38,0.7649320488003488,0.518698518929119
39,0.8614918284019422,0.4528013384363394
40,0.8534328149953135,0.4548115137680394
41,0.7961566191203109,0.5012814227511081
42,0.7961566191203109,0.5012814227511081
43,0.7961566191203109,0.5012814227511081
44,0.7087750957615022,0.5459597113241428
45,0.6917362427532288,0.5415067063639043
46,0.7964851519009005,0.40380902362070237
47,0.7411559851573576,0.4673935701161899
48,0.958313080875756,0.37947108283776465
49,0.9378604863700354,0.3670728396155872
50,0.8825015180880418,0.4395297699587769
51,0.8941181467451897,0.38436817412413427
52,0.8927346912661663,0.3372006239135651
53,0.8822521887646511,0.3354190851615021
54,0.8289515581627911,0.3657627766391912
55,0.5678511724491879,0.6204807706911726
56,0.3987004601406213,0.7614507170639195
57,0.37320507994763674,0.7463316812370807
58,0.36199577525093624,0.7482851250741911
59,0.5075414274151415,0.6595130896267769
60,0.37907684026739663,0.6674928698536434
61,0.3936762030044797,0.7773463421721442
62,0.3090555968568663,0.7824425621573232
63,0.3090555968568663,0.7824425621573232
64,0.21527491585600433,0.8064170170843378
65,0.217384062284023,0.8603159217713223
66,0.23907422256353056,0.7712064174839234
67,0.14884320508029147,0.8250505509139501
68,0.05041998460283513,0.9301066995329167
69,0.06838755644486946,0.8441079390833977
70,0.3107314978224469,0.630826733399422
71,0.3107314978224469,0.630826733399422
72,0.38171697400511,0.6609144866907422
73,0.7165037027675654,0.6051491096105457
74,0.3949609453731685,0.9354152980940565
75,0.3949609453731685,0.9354152980940565
76,0.35113023881922173,0.9788769462447039
77,0.240754266016726,0.8825555998064839
78,0.2356670154180936,0.8803058165779488
79,0.1935445842344669,0.8831377770519151
80,0.5084433307786997,0.5834362666963082
81,0.4528223105401748,0.6716602489754959
82,0.4443891322072493,0.5761591279375522
83,0.8974424691881551,0.38650518858293553
84,0.9083281725502858,0.3191183534003751
85,0.9842561694398424,0.28865224407956397
86,0.44377746942265317,0.5337696423176554
87,0.5518047184177333,0.4833789375678452
88,0.6476919671782301,0.5781686192006861
89,0.7204416956025343,0.5183033116189893
90,0.5163654540133844,0.7161044404226442
91,0.6188974225785226,0.45620491680764025
92,0.714115617684209,0.3909799191617655
93,0.6964753868449131,0.4403484082337886
94,0.6964753868449131,0.4403484082337886
95,0.6964753868449131,0.4403484082337886
96,0.6753742476045662,0.4569771625323221
97,0.6748254960502675,0.4190207825270593
98,0.7403785385688071,0.482242172439532
99,0.7414549734999137,0.4955819556542656
100,0.781986381213079,0.47990748232150304
101,0.48569384554802914,0.7222087096892239
102,0.46762318237991635,0.7154496112792035
103,0.4252937939457665,0.7476753860492023
104,0.4646177982834398,0.7697321718606744
105,0.4202499010305615,0.8168353192042447
106,0.547244896992434,0.6781791834038094
107,0.6934694350126493,0.4113191958654716
108,0.5840137738348764,0.5144322660396198
109,0.5144233915743835,0.5581931281700441
110,0.5867656284796466,0.5113906513553261
111,0.503478379952869,0.5256581483645018
112,0.4777293197492068,0.5016396778630855
113,0.5189414457220323,0.5115113529460331
114,0.492755211661965,0.7329079325250927
115,0.492755211661965,0.7329079325250927
116,0.5232924374694694,0.6526713651257362
117,0.5204571783845308,0.6491519865500899
118,0.48622639581456323,0.6871085617925351
119,0.48622639581456323,0.6871085617925351
120,0.46936215257573105,0.7163869380931621
121,0.46936215257573105,0.7163869380931621
122,0.46936215257573105,0.7163869380931621
123,0.38611854990782946,0.7570006567202027
124,0.3508717502373854,0.7719859228621119
125,0.3245270048203099,0.7631248677985744
126,0.48648961259656726,0.581309995331431
127,0.3860698474205826,0.642528957036771
128,0.3216336795368461,0.6374311208536831
129,0.31462672922440876,0.6770670243115422
130,0.804430045416219,0.36446730074807987
131,0.836458655017605,0.3219567346273049
132,0.907684435706938,0.29835635870505456
133,0.8659031946688389,0.4917593701913401
134,0.9129508060091498,0.39712517473872605
135,0.5828853889938923,0.6568429060438324
136,0.5702469889683186,0.6657955156142987
137,0.4440723483958249,0.5858592580057431
138,0.35208242871116907,0.649113320451555
139,0.35208242871116907,0.649113320451555
140,0.3146421771250215,0.7278308107381857
141,0.4654297085670519,0.5991241674725976
142,0.4273098326834946,0.6507370722626997
143,0.36064980982938105,0.8783425290886073
144,0.42128044122112424,0.7927716527803153
145,0.42128044122112424,0.7927716527803153
146,0.7103087493151109,0.49149755856303934
147,0.7103087493151109,0.49149755856303934
148,0.7004285919485441,0.5348941947754624
149,0.7285261921552518,0.5283048749493419
150,0.6990954489590377,0.5349898362763538
151,0.6990954489590377,0.5349898362763538
152,0.5214614957745964,0.7449097546677678
153,0.4025005428263964,0.6711435424640954
154,0.38079209709865597,0.673351557387731
155,0.4128302212915603,0.6539487332904179
156,0.34124727118221515,0.724789964665587
157,0.2746757012007008,0.7872642172672658
158,0.3310358824803733,0.7557114088481627
159,0.3564331153865595,0.7498608508179676
160,0.2529144798443746,0.6975921572940917
161,0.14955448708124108,0.8524594876498341
162,0.2091079148899521,0.8003251098608573
163,0.2666534947056031,0.7075372535628583
164,0.2892134289202392,0.6929386420921281
165,0.35592873504120115,0.600644546076142
166,0.17261432148391057,0.9314186474037105
167,0.29370578497605065,0.9837551059633939
168,0.19352338006837239,0.9427260868967267
169,0.37350969896952413,0.746559793867728
170,0.49104841222776896,0.6663072811382642
171,0.8196747223834233,0.3931896891305917
172,0.8893639489977551,0.3077815125097487
173,0.8798952612244723,0.3126955084722522
174,0.867252743883546,0.3441535212390858
175,0.9553243552979425,0.29330209199006685
176,0.9214434224231842,0.2991138845200233
177,0.8547648048536757,0.34571976175852165
178,0.8547648048536757,0.34571976175852165
179,0.26850514924301294,0.7548187621445044
180,0.3309215380113326,0.7764589754993136
181,0.33618198305755237,0.793212253293777
182,0.22787269493825085,0.8961059154558771
183,0.22787269493825085,0.8961059154558771
184,0.19817603877777196,0.8956183668458696
185,0.18927224638098755,0.8962208701473455
186,0.1474003547068844,0.9437669132454942
187,0.18301278577873853,0.9130846914447928
188,0.4158968024614633,0.7499316615150828
189,0.2316787128435128,0.8111548878397521
190,0.12026801095783943,0.9860860851347398
191,0.12026801095783943,0.9860860851347398
192,0.14976026964388262,0.9548058107098918
193,0.14976026964388262,0.9548058107098918
194,0.31088942002176756,0.865323747117215
195,0.31088942002176756,0.865323747117215
196,0.35762389385268156,0.8673742140760992
197,0.33810081530346764,0.8693742222328983
198,0.5233893173006872,0.7607849816516244
199,0.5649964240407301,0.7365442885869884
200,0.5649964240407301,0.7365442885869884
201,0.6811736757762026,0.5688933733328626
202,0.4206581980044026,0.7322367714286955
203,0.4575819267624202,0.7298964169995801
204,0.5108727961912264,0.5354258317099383
205,0.24782090595051331,0.791088764459932
206,0.2712990427613833,0.7640262486712863
207,0.3743059126397484,0.6965236500944719
208,0.5450584667989437,0.5651881985559102
209,0.5768561647435816,0.5458773853419775
210,0.47717494581413594,0.6326173093239985
211,0.25138149574281354,0.8706771410085624
212,0.3170560959773587,0.8502398125323105
213,0.33855321691780776,0.8133170462788318
214,0.30460697098108863,0.8314508724916279
215,0.2958395527161995,0.8707668428941118
216,0.15228814108137292,0.9401121954688408
217,0.1740025278589983,0.9339912083270768
218,0.1740025278589983,0.9339912083270768
219,0.1740025278589983,0.9339912083270768
220,0.2693096726007263,0.9026170318619273
221,0.47764271576344763,0.7726344702732673
222,0.3367875345420276,0.8583711453082103
223,0.3808848566051609,0.8146749358814982
224,0.41013099740719194,0.7803209568541716
225,0.29105670340958967,0.8076833259733115
226,0.22371389878123193,0.7228857763462612
227,0.22371389878123193,0.7228857763462612
228,0.22008297952539754,0.7054724271340802
229,0.4939619872578761,0.48968567395860896
230,0.59613900960638,0.4460776374024209
231,0.6001754052788126,0.4792969665064347
232,0.6281461853363237,0.49900865171180003
